"Timestamp","NPS","NSAT","Version","Comments"
"9/30/2025, 3:19:24.716 PM","7","2.0","1.36.0","Tab Coloring, maybe a separate query results window becuase the current results window gets lost easily, ui is weird around selecting different databases while in a query a window.  Here's an idea, make an entire separate app and call it Azure Data Studio, that would be nice. "
"9/30/2025, 6:31:39.463 AM","6","2.0","1.36.0",""
"9/29/2025, 8:54:07.412 PM","6","2.0","1.36.0","Better UI for managing and organizing SQL Server Connections. Currently, modifying the settings file allows for more customization but is far more involved"
"9/29/2025, 8:30:07.405 PM","10","3.0","1.36.0",""
"9/29/2025, 8:12:50.434 PM","9","3.0","1.36.0",""
"9/29/2025, 5:36:22.202 PM","0","0.0","1.36.0","This is overall a big downgrade from using SQL in Azure Data Studio or SSMS. The process to connect a new server is clunky and slow, with fields often not saving and errors taking 10+ seconds to appear. Running multiple queries in different tabs in parallel is much more difficult because it is very difficult to see which tab is connected to which database, and what state the query in that tab might be (errored, still running, etc.). For all the self-praise and promotion this plugin got, I am extremely disappointed with it."
"9/29/2025, 4:04:00.651 PM","10","2.0","1.36.0","Wish I can create , alter, and drop objects in my data base via the extension."
"9/29/2025, 2:21:09.08 PM","7","2.0","1.36.0",""
"9/29/2025, 2:18:49.876 PM","10","3.0","1.36.0",""
"9/29/2025, 1:38:23.799 PM","10","3.0","1.36.0",""
"9/29/2025, 12:35:40.615 PM","6","2.0","1.36.0",""
"9/29/2025, 11:18:58.514 AM","5","1.0","1.36.0","No lagging in query results when navigating through different windows. Often, I see query results of previous queries. Also, when opening a new query, auto connect to current database, in stead of no connection, would be great plus."
"9/29/2025, 10:54:35.893 AM","6","2.0","1.36.0","par Rapport a Azure et SMS  il manque la possiblité de modifier les données sous formes de tableau "
"9/29/2025, 8:45:32.937 AM","6","1.0","1.36.0","Multiple times a day I cant connet to the Azure SLQ server."
"9/29/2025, 7:49:50.867 AM","8","2.0","1.36.0",""
"9/29/2025, 7:02:55.32 AM","10","3.0","1.36.0",""
"9/29/2025, 1:46:45.826 AM","10","3.0","1.36.0","Return the number of records for a query."
"9/29/2025, 12:17:13.314 AM","1","2.0","1.36.0",""
"9/28/2025, 9:45:41.102 PM","10","3.0","1.36.0",""
"9/28/2025, 5:07:30.055 PM","8","2.0","1.36.0",""
"9/28/2025, 6:55:33.753 AM","4","1.0","1.36.0","It's simply not functional  On my linux PC I can use Data Studio with WIndows Authentication by running kinit, but doesn't work with the mssql extension  I can't do notebooks  It's simply not ready for prime time. Extend Data Studio support until there is feature parity."
"9/27/2025, 3:03:57.923 PM","9","3.0","1.36.0","Only two things are missing for me.  1. Allow the query results table to be theme-able.  2. Allow setting up db connections with SSH tunnel. I know the Remote SSH ext exists, but it's not the same."
"9/26/2025, 9:02:51.611 PM","6","2.0","1.36.0","Make it to where I don't have to restart VSCode every time I have to authenticate. "
"9/26/2025, 8:32:06.078 PM","3","1.0","1.36.0","My single biggest issue is around connecting a sql file to a database. Often I've successfully established a connection to the database in the ""Connections"" window but when I go to connect my query it fails over and over again. This is especially true when the sql file pre-exists and isn't created via the new query context menu selection. All in all this is a massive step back from data studio and I take issuee that you would sunset that product in favour of this clearly inferior one. "
"9/26/2025, 5:39:10.071 PM","9","2.0","1.36.0",""
"9/26/2025, 4:34:20.04 PM","10","3.0","1.36.0","Pretty ""new"" to using this particular extention - but it seems to work REALLY well for me.  I would be nice to be able to set a default database connection whenever I open a new query.  Not a huge deal or anything.  Only take a few seconds to connect a given new query.  I'm looking for the same type of functionality present in SSMS where one connects to the desired database one will be workining with and it persists no matter how many queries one needs to open.  Of course, still need to reconnect to a different desired database when necessary...  Cheers!"
"9/26/2025, 4:10:02.91 PM","5","1.0","1.36.0","<REDACTED: secret>"
"9/26/2025, 3:22:39.793 PM","6","2.0","1.36.0","it's really nice, but totally missing backup, import, etc."
"9/26/2025, 2:18:36.86 PM","10","3.0","1.36.0",""
"9/26/2025, 1:39:42.73 PM","7","2.0","1.36.0","Platform:  VSCode + MacOS  ++ Connection groups - I like this feature, as I can group production, test and local database together.  I don't think SSMS or Azure Data Studio had this feature.  ++ Other Extensions:  I love being able to use GitHub Copilot code completions and <REDACTED: user-file-path> for writing SQL queries.  Also, having my SQL IDE integrated with VSCode so that other extensions are available like Code Spell is very helpful.  -- Visibility of database connection:  I regularly connect to multiple databases across production, test, staging, local.  Because of this, it is very important to have a visual indicator of which database I am currently running a query against.  In SSMS and Azure Data Studio, this selection was at the top, always visible, and was an easy to see dropdown, which made it easy to see which database I was operating in at all times.  Having the database selector in the bottom status bar and at the top of the active window (which scrolls off the screen) and text only makes it harder to identify which database is in use.  -- Saved credentials:  I find that my saved credentials get lost sometimes and I need to reenter them... for ALL connections.  This is frustrating.  Note:  shared credentials across database connections would be useful.  -- <REDACTED: user-file-path>:  Backup and restore menu options were added to Azure Data Studio at one point.  I hope that these and other convenience functions are added to the MSSQL VSCode extension in future updates."
"9/26/2025, 1:35:42.896 PM","4","1.0","1.36.0","Make it more stable with Azure SQLDW"
"9/26/2025, 10:40:31.568 AM","8","2.0","1.36.0",""
"9/26/2025, 9:03:33.235 AM","10","3.0","1.36.0","Include some sort of MCP or AI "
"9/26/2025, 7:54:42.168 AM","8","2.0","1.36.0","It would be nice if normal sql files could be split into chunks (regions) and that each region can be run without having to select the code."
"9/26/2025, 6:19:53.583 AM","7","2.0","1.36.0","the way we navigate to connection and connect sql files. the ADS way was much better"
"9/26/2025, 6:00:46.694 AM","7","2.0","1.36.0","I want to see exactly the same experience as Azure Data Studio just want one place to work with multiple RDBMS-es"
"9/25/2025, 10:05:30.665 PM","10","2.0","1.36.0","I think the display of the query results can be improved.  The spacing and embeded scroll bars are difficult to deal with."
"9/25/2025, 9:56:37.023 PM","8","2.0","1.36.0","switch between instances to be used, or Db to be used that are not specify on the query to be able to use intellisense"
"9/25/2025, 8:46:06.387 PM","6","2.0","1.36.0","I find the interface to be not as intuitive as Azure Data Studio The ""run"" (green arrow) button being all the way on the right is annoying - mainly because in both SSMS and Azure Data Studio, it is more central (just left of center) - so going all to the right is hard to remember.  Plus it's kind of small and blends in a bit, especially in dark mode."
"9/25/2025, 5:50:37.011 PM","10","3.0","1.36.0",""
"9/25/2025, 5:50:08.449 PM","6","2.0","1.36.0",""
"9/25/2025, 4:58:16.191 PM","9","2.0","1.36.0","1. Fix the Sign in to Sync so that it remains signed in all day, rather than dropping out after a few hours 2. Provide a little more assistance with resolving issues that pop up at the lower right corner of the screen and often don't remain long enough to be read. Oh, and make it easy to dismiss them from reappearing at next vsc launch, unless set to do so in Settings"
"9/25/2025, 4:34:14.017 PM","8","2.0","1.36.0","Improve autocomplete. There are MANY instances where it is buggy and just doesn't work even after the connection to the database is updated.  Improve on the formatting functions to work well with TSQL.  The system seems to just not work and require a restart to work, this happens after running queries again and again, it just slows down and waits for DB.  This is while using SQL Server."
"9/25/2025, 3:14:12.821 PM","10","2.0","1.36.0","<REDACTED: secret>"
"9/25/2025, 2:28:41.051 PM","6","1.0","1.36.0","I preferred Azure Data Studio's setup and how lightweight it was. This feels much slower to load, even if there's more flexibility in what you can do."
"9/25/2025, 2:10:41.942 PM","5","2.0","1.36.0","keep Azure Data Studio around..."
"9/25/2025, 12:38:12.363 PM","10","2.0","1.36.0","It would be better if it was closer to what Azure Data Studio was. Like not requiring to reconnect to a database on a new tab, ADS assumed you were querying on the same DB."
